year,cipcode,major_number,total,instnm,cip_code,humanities_discipline,classification,total_students,total_degrees
2022,52.1401,2,27,University of Pennsylvania,"Marketing/Marketing Management, General",NA,Business & Management,2869,3554
2022,52.1501,1,9,University of Pennsylvania,Real Estate,NA,Business & Management,2869,3554
2022,52.1501,2,18,University of Pennsylvania,Real Estate,NA,Business & Management,2869,3554
2022,52.1701,1,0,University of Pennsylvania,Insurance,NA,Business & Management,2869,3554
2022,52.1801,1,0,University of Pennsylvania,"Sales, Distribution, and Marketing Operations, General",NA,Business & Management,2869,3554
2022,52.1801,2,1,University of Pennsylvania,"Sales, Distribution, and Marketing Operations, General",NA,Business & Management,2869,3554
2022,52.1803,1,0,University of Pennsylvania,Retailing and Retail Operations,NA,Business & Management,2869,3554
2022,52.1803,2,2,University of Pennsylvania,Retailing and Retail Operations,NA,Business & Management,2869,3554
2022,54.0101,1,40,University of Pennsylvania,"History, General",History,Humanities,2869,3554
2022,54.0101,2,15,University of Pennsylvania,"History, General",History,Humanities,2869,3554
2022,54.0104,1,7,University of Pennsylvania,History and Philosophy of Science and Technology,History,Humanities,2869,3554
2022,54.0199,1,2,University of Pennsylvania,"History, Other",History,Humanities,2869,3554
2022,03.0103,1,17,Brown University,Environmental Studies,NA,Other/Unknown,1677,2192
2022,03.0103,2,6,Brown University,Environmental Studies,NA,Other/Unknown,1677,2192
2022,03.0104,1,13,Brown University,Environmental Science,NA,Other/Unknown,1677,2192
2022,04.0201,1,8,Brown University,Architecture,NA,Other/Unknown,1677,2192
2022,04.0201,2,1,Brown University,Architecture,NA,Other/Unknown,1677,2192
2022,05.0101,1,9,Brown University,African Studies,Area Studies,Humanities,1677,2192
2022,05.0101,2,11,Brown University,African Studies,Area Studies,Humanities,1677,2192
2022,05.0102,1,4,Brown University,American/United States Studies/Civilization,Area Studies,Humanities,1677,2192
2022,05.0102,2,6,Brown University,American/United States Studies/Civilization,Area Studies,Humanities,1677,2192
2022,05.0104,1,6,Brown University,East Asian Studies,Area Studies,Humanities,1677,2192
2022,05.0104,2,9,Brown University,East Asian Studies,Area Studies,Humanities,1677,2192
2022,05.0108,1,3,Brown University,Near and Middle Eastern Studies,Area Studies,Humanities,1677,2192
2022,05.0108,2,1,Brown University,Near and Middle Eastern Studies,Area Studies,Humanities,1677,2192
2022,05.0112,1,0,Brown University,South Asian Studies,Area Studies,Humanities,1677,2192
2022,05.0112,2,1,Brown University,South Asian Studies,Area Studies,Humanities,1677,2192
2022,05.0118,1,2,Brown University,Slavic Studies,Area Studies,Humanities,1677,2192
2022,05.0118,2,1,Brown University,Slavic Studies,Area Studies,Humanities,1677,2192
2022,05.0124,1,0,Brown University,French Studies,Area Studies,Humanities,1677,2192
2022,05.0124,2,5,Brown University,French Studies,Area Studies,Humanities,1677,2192
2022,05.0125,1,3,Brown University,German Studies,Area Studies,Humanities,1677,2192
2022,05.0125,2,3,Brown University,German Studies,Area Studies,Humanities,1677,2192
2022,05.0126,1,0,Brown University,Italian Studies,Area Studies,Humanities,1677,2192
2022,05.0126,2,2,Brown University,Italian Studies,Area Studies,Humanities,1677,2192
2022,05.0134,1,1,Brown University,Latin American and Caribbean Studies,Area Studies,Humanities,1677,2192
2022,05.0134,2,7,Brown University,Latin American and Caribbean Studies,Area Studies,Humanities,1677,2192
2022,05.0200,1,7,Brown University,Ethnic Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1677,2192
2022,05.0200,2,3,Brown University,Ethnic Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1677,2192
2022,05.0201,1,0,Brown University,African-American/Black Studies,"Cultural, Ethnic, and Gender Studies",Humanities,1677,2192
2022,05.0203,1,0,Brown University,"Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies","Cultural, Ethnic, and Gender Studies",Humanities,1677,2192
2022,09.0102,1,19,Brown University,Mass Communication/Media Studies,Communication,Humanities,1677,2192
2022,09.0102,2,6,Brown University,Mass Communication/Media Studies,Communication,Humanities,1677,2192
2022,11.0101,1,48,Brown University,"Computer and Information Sciences, General",NA,Engineering,1677,2192
2022,11.0101,2,1,Brown University,"Computer and Information Sciences, General",NA,Engineering,1677,2192
2022,11.0701,1,209,Brown University,Computer Science,NA,Engineering,1677,2192
2022,11.0701,2,41,Brown University,Computer Science,NA,Engineering,1677,2192
2022,13.0101,1,25,Brown University,"Education, General",NA,Education,1677,2192
2022,13.0101,2,12,Brown University,"Education, General",NA,Education,1677,2192
2022,14.0101,1,73,Brown University,"Engineering, General",NA,Engineering,1677,2192
2022,14.0101,2,5,Brown University,"Engineering, General",NA,Engineering,1677,2192
2022,14.0501,1,23,Brown University,Bioengineering and Biomedical Engineering,NA,Engineering,1677,2192
2022,14.1201,1,4,Brown University,Engineering Physics/Applied Physics,NA,Engineering,1677,2192
2022,14.9999,1,1,Brown University,"Engineering, Other",NA,Engineering,1677,2192
2022,16.0102,1,2,Brown University,Linguistics,Linguistics,Humanities,1677,2192
2022,16.0102,2,1,Brown University,Linguistics,Linguistics,Humanities,1677,2192
2022,16.0104,1,8,Brown University,Comparative Literature,Comparative Literature,Humanities,1677,2192
2022,16.0104,2,3,Brown University,Comparative Literature,Comparative Literature,Humanities,1677,2192
2022,16.0901,1,0,Brown University,French Language and Literature,Languages and Literatures Other than English,Humanities,1677,2192
2022,16.0904,1,1,Brown University,Portuguese Language and Literature,Languages and Literatures Other than English,Humanities,1677,2192
2022,16.0904,2,1,Brown University,Portuguese Language and Literature,Languages and Literatures Other than English,Humanities,1677,2192
2022,16.0905,1,4,Brown University,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,1677,2192
2022,16.0905,2,8,Brown University,Spanish Language and Literature,Languages and Literatures Other than English,Humanities,1677,2192
2022,16.0908,1,0,Brown University,"Hispanic and Latin American Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1677,2192
2022,16.1200,1,11,Brown University,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1677,2192
2022,16.1200,2,6,Brown University,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1677,2192
2022,23.0101,1,43,Brown University,"English Language and Literature, General",English Language and Literature,Humanities,1677,2192
2022,23.0101,2,17,Brown University,"English Language and Literature, General",English Language and Literature,Humanities,1677,2192
2022,23.1302,1,27,Brown University,Creative Writing,English Language and Literature,Humanities,1677,2192
2022,23.1302,2,11,Brown University,Creative Writing,English Language and Literature,Humanities,1677,2192
2022,26.0101,1,94,Brown University,"Biology/Biological Sciences, General",NA,Natural Sciences,1677,2192
2022,26.0101,2,17,Brown University,"Biology/Biological Sciences, General",NA,Natural Sciences,1677,2192
2022,26.0202,1,28,Brown University,Biochemistry,NA,Natural Sciences,1677,2192
2022,26.0203,1,1,Brown University,Biophysics,NA,Natural Sciences,1677,2192
2022,26.1104,1,10,Brown University,Computational Biology,NA,Natural Sciences,1677,2192
2022,26.1104,2,1,Brown University,Computational Biology,NA,Natural Sciences,1677,2192
2022,26.1310,1,0,Brown University,Ecology and Evolutionary Biology,NA,Natural Sciences,1677,2192
2022,26.1501,1,51,Brown University,Neuroscience,NA,Natural Sciences,1677,2192
2022,27.0101,1,13,Brown University,"Mathematics, General",NA,Natural Sciences,1677,2192
2022,27.0101,2,8,Brown University,"Mathematics, General",NA,Natural Sciences,1677,2192
2022,27.0301,1,148,Brown University,"Applied Mathematics, General",NA,Natural Sciences,1677,2192
2022,27.0301,2,20,Brown University,"Applied Mathematics, General",NA,Natural Sciences,1677,2192
2022,27.0303,1,10,Brown University,Computational Mathematics,NA,Natural Sciences,1677,2192
2022,27.0501,1,4,Brown University,"Statistics, General",NA,Natural Sciences,1677,2192
2022,30.0000,1,12,Brown University,"Multi-/Interdisciplinary Studies, General",NA,Other/Unknown,1677,2192
2022,30.0000,2,9,Brown University,"Multi-/Interdisciplinary Studies, General",NA,Other/Unknown,1677,2192
2022,30.1301,1,2,Brown University,Medieval and Renaissance Studies,Selected Interdisciplinary Studies,Humanities,1677,2192
2022,30.1301,2,3,Brown University,Medieval and Renaissance Studies,Selected Interdisciplinary Studies,Humanities,1677,2192
2022,30.1501,1,8,Brown University,"Science, Technology and Society",NA,Social & Behavioral Sciences,1677,2192
2022,30.1501,2,5,Brown University,"Science, Technology and Society",NA,Social & Behavioral Sciences,1677,2192
2022,30.1701,1,30,Brown University,Behavioral Sciences,NA,Social & Behavioral Sciences,1677,2192
2022,30.1701,2,7,Brown University,Behavioral Sciences,NA,Social & Behavioral Sciences,1677,2192
2022,30.2201,1,0,Brown University,Ancient Studies/Civilization,Classical Studies,Humanities,1677,2192
2022,30.2202,1,0,Brown University,"Classical, Ancient Mediterranean, and Near Eastern Studies and Archaeology",Classical Studies,Humanities,1677,2192
2022,30.2501,1,5,Brown University,"Cognitive Science, General",NA,Natural Sciences,1677,2192
2022,30.2501,2,2,Brown University,"Cognitive Science, General",NA,Natural Sciences,1677,2192
2022,30.2502,1,2,Brown University,Contemplative Studies/Inquiry,NA,Other/Unknown,1677,2192
2022,30.2502,2,2,Brown University,Contemplative Studies/Inquiry,NA,Other/Unknown,1677,2192
2022,30.2701,1,30,Brown University,Human Biology,NA,Natural Sciences,1677,2192
2022,30.2701,2,5,Brown University,Human Biology,NA,Natural Sciences,1677,2192
2022,30.9999,1,0,Brown University,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,1677,2192
2022,38.0101,1,14,Brown University,Philosophy,Philosophy,Humanities,1677,2192
2022,38.0101,2,11,Brown University,Philosophy,Philosophy,Humanities,1677,2192
2022,38.0201,1,5,Brown University,Religion/Religious Studies,Religion,Humanities,1677,2192
2022,38.0201,2,9,Brown University,Religion/Religious Studies,Religion,Humanities,1677,2192
2022,38.0206,1,2,Brown University,Jewish/Judaic Studies,Religion,Humanities,1677,2192
2022,38.0206,2,2,Brown University,Jewish/Judaic Studies,Religion,Humanities,1677,2192
2022,40.0201,1,1,Brown University,Astronomy,NA,Natural Sciences,1677,2192
2022,40.0201,2,1,Brown University,Astronomy,NA,Natural Sciences,1677,2192
2022,40.0501,1,14,Brown University,"Chemistry, General",NA,Natural Sciences,1677,2192
2022,40.0501,2,1,Brown University,"Chemistry, General",NA,Natural Sciences,1677,2192
2022,40.0508,1,3,Brown University,Chemical Physics,NA,Natural Sciences,1677,2192
2022,40.0601,1,9,Brown University,"Geology/Earth Science, General",NA,Natural Sciences,1677,2192
2022,40.0601,2,1,Brown University,"Geology/Earth Science, General",NA,Natural Sciences,1677,2192
2022,40.0602,1,0,Brown University,Geochemistry,NA,Natural Sciences,1677,2192
2022,40.0603,1,7,Brown University,Geophysics and Seismology,NA,Natural Sciences,1677,2192
2022,40.0801,1,18,Brown University,"Physics, General",NA,Natural Sciences,1677,2192
2022,40.0801,2,3,Brown University,"Physics, General",NA,Natural Sciences,1677,2192
2022,40.0810,1,0,Brown University,Theoretical and Mathematical Physics,NA,Natural Sciences,1677,2192
2022,42.0101,1,0,Brown University,"Psychology, General",NA,Social & Behavioral Sciences,1677,2192
2022,42.2701,1,22,Brown University,Cognitive Psychology and Psycholinguistics,NA,Social & Behavioral Sciences,1677,2192
2022,42.2701,2,3,Brown University,Cognitive Psychology and Psycholinguistics,NA,Social & Behavioral Sciences,1677,2192
2022,42.2704,1,22,Brown University,Experimental Psychology,NA,Social & Behavioral Sciences,1677,2192
2022,42.2704,2,11,Brown University,Experimental Psychology,NA,Social & Behavioral Sciences,1677,2192
2022,44.0501,1,21,Brown University,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,1677,2192
2022,44.0501,2,9,Brown University,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.0102,1,0,Brown University,Research Methodology and Quantitative Methods,NA,Social & Behavioral Sciences,1677,2192
2022,45.0201,1,15,Brown University,"Anthropology, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.0201,2,7,Brown University,"Anthropology, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.0301,1,4,Brown University,Archeology,Archaeology,Humanities,1677,2192
2022,45.0301,2,2,Brown University,Archeology,Archaeology,Humanities,1677,2192
2022,45.0601,1,0,Brown University,"Economics, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.0603,1,154,Brown University,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,1677,2192
2022,45.0603,2,60,Brown University,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,1677,2192
2022,45.0604,1,1,Brown University,Development Economics and International Development,NA,Social & Behavioral Sciences,1677,2192
2022,45.0901,1,73,Brown University,International Relations and Affairs,NA,Social & Behavioral Sciences,1677,2192
2022,45.0901,2,27,Brown University,International Relations and Affairs,NA,Social & Behavioral Sciences,1677,2192
2022,45.1001,1,37,Brown University,"Political Science and Government, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.1001,2,21,Brown University,"Political Science and Government, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.1101,1,14,Brown University,"Sociology, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.1101,2,9,Brown University,"Sociology, General",NA,Social & Behavioral Sciences,1677,2192
2022,45.1201,1,9,Brown University,Urban Studies/Affairs,NA,Social & Behavioral Sciences,1677,2192
2022,45.1201,2,9,Brown University,Urban Studies/Affairs,NA,Social & Behavioral Sciences,1677,2192
2022,45.9999,1,2,Brown University,"Social Sciences, Other",NA,Social & Behavioral Sciences,1677,2192
2022,45.9999,2,1,Brown University,"Social Sciences, Other",NA,Social & Behavioral Sciences,1677,2192
2022,50.0501,1,6,Brown University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,1677,2192
2022,50.0501,2,1,Brown University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,1677,2192
2022,50.0701,1,11,Brown University,"Art/Art Studies, General",NA,Fine & Performing Arts,1677,2192
